value,xtick
47.47,1883
47.46,1884
47.45,1885
47.44,1886
47.43,1887
47.42,1888
47.41,1889
47.4,1890
47.39,1891
47.38,1892
47.38,1893
47.37,1894
47.36,1895
47.35,1896
47.35,1897
47.35,1898
47.34,1899
47.34,1900
47.34,1901
47.34,1902
47.34,1903
47.34,1904
47.35,1905
47.35,1906
47.35,1907
47.36,1908
47.37,1909
47.38,1910
47.39,1911
47.4,1912
47.41,1913
47.43,1914
47.44,1915
47.46,1916
47.48,1917
47.51,1918
47.53,1919
47.55,1920
47.57,1921
47.6,1922
47.63,1923
47.66,1924
47.7,1925
47.73,1926
47.76,1927
47.79,1928
47.82,1929
47.85,1930
47.89,1931
47.93,1932
47.96,1933
48.0,1934
48.03,1935
48.07,1936
48.1,1937
48.14,1938
48.18,1939
48.21,1940
48.24,1941
48.27,1942
48.3,1943
48.33,1944
48.36,1945
48.38,1946
48.4,1947
48.43,1948
48.45,1949
48.48,1950
48.5,1951
48.53,1952
48.55,1953
48.57,1954
48.6,1955
48.62,1956
48.64,1957
48.65,1958
48.66,1959
48.68,1960
48.7,1961
48.71,1962
48.73,1963
48.74,1964
48.75,1965
48.76,1966
48.78,1967
48.79,1968
48.79,1969
48.8,1970
48.8,1971
48.81,1972
48.81,1973
48.81,1974
48.81,1975
48.81,1976
48.8,1977
48.8,1978
48.8,1979
48.79,1980
48.78,1981
48.76,1982
48.74,1983
48.73,1984
48.71,1985
48.7,1986
48.68,1987
48.66,1988
48.64,1989
48.62,1990
48.61,1991
48.59,1992
48.57,1993
48.55,1994
48.54,1995
48.52,1996
48.5,1997
48.48,1998
48.47,1999
48.45,2000
48.43,2001
48.41,2002
48.39,2003
48.38,2004
48.36,2005
48.34,2006
48.33,2007
48.31,2008
48.3,2009
48.28,2010
48.26,2011
48.25,2012
48.23,2013
48.21,2014
48.2,2015
48.18,2016
48.16,2017
48.15,2018
48.13,2019
48.11,2020
48.1,2021
48.08,2022
48.06,2023
48.04,2024
48.02,2025
48.0,2026
47.98,2027
47.97,2028
47.95,2029
47.94,2030
47.92,2031
47.91,2032
47.89,2033
47.88,2034
47.86,2035
47.85,2036
47.84,2037
47.82,2038
47.81,2039
47.79,2040
47.78,2041
47.76,2042
47.75,2043
47.73,2044
47.72,2045
47.7,2046
47.69,2047
47.67,2048
47.66,2049
47.65,2050
47.63,2051
47.62,2052
47.61,2053
47.59,2054
47.58,2055
47.57,2056
47.55,2057
47.54,2058
47.53,2059
47.52,2060
47.5,2061
47.49,2062
47.48,2063
47.47,2064
47.46,2065
47.44,2066
47.43,2067
47.42,2068
47.41,2069
47.39,2070
47.38,2071
47.37,2072
47.36,2073
47.35,2074
47.34,2075
47.32,2076
47.31,2077
47.29,2078
47.27,2079
47.26,2080
47.24,2081
47.22,2082
47.21,2083
47.19,2084
47.17,2085
47.15,2086
47.14,2087
47.12,2088
47.1,2089
47.08,2090
47.07,2091
47.05,2092
47.03,2093
47.01,2094
47.0,2095
46.98,2096
46.96,2097
46.95,2098
46.93,2099
46.91,2100
46.89,2101
46.88,2102
46.86,2103
46.85,2104
46.83,2105
46.81,2106
46.8,2107
46.78,2108
46.76,2109
46.75,2110
46.73,2111
46.71,2112
46.7,2113
46.68,2114
46.67,2115
46.65,2116
46.63,2117
46.62,2118
46.6,2119
46.59,2120
46.58,2121
46.56,2122
46.55,2123
46.54,2124
46.52,2125
46.5,2126
46.48,2127
46.47,2128
46.45,2129
46.43,2130
46.42,2131
46.4,2132
46.39,2133
46.38,2134
46.37,2135
46.36,2136
46.35,2137
46.34,2138
46.33,2139
46.32,2140
46.31,2141
46.3,2142
46.29,2143
46.28,2144
46.27,2145
46.26,2146
46.25,2147
46.25,2148
46.24,2149
46.24,2150
46.23,2151
46.23,2152
46.22,2153
46.21,2154
46.21,2155
46.2,2156
46.19,2157
46.19,2158
46.18,2159
46.17,2160
46.16,2161
46.15,2162
46.14,2163
46.13,2164
46.11,2165
46.1,2166
46.08,2167
46.07,2168
46.05,2169
46.04,2170
46.03,2171
46.01,2172
46.0,2173
45.99,2174
45.98,2175
45.97,2176
45.96,2177
45.95,2178
45.94,2179
45.93,2180
45.93,2181
45.92,2182
45.91,2183
45.91,2184
45.9,2185
45.9,2186
45.9,2187
45.89,2188
45.89,2189
45.89,2190
45.89,2191
45.89,2192
45.88,2193
45.88,2194
45.88,2195
45.88,2196
45.88,2197
45.88,2198
45.88,2199
45.88,2200
45.87,2201
45.87,2202
45.87,2203
45.87,2204
45.88,2205
45.88,2206
45.88,2207
45.89,2208
45.89,2209
45.89,2210
45.89,2211
45.89,2212
45.89,2213
45.89,2214
45.91,2215
45.92,2216
45.94,2217
45.95,2218
45.97,2219
45.98,2220
45.99,2221
46.0,2222
46.02,2223
46.03,2224
46.04,2225
46.05,2226
46.06,2227
46.06,2228
46.07,2229
46.08,2230
46.09,2231
46.1,2232
46.1,2233
46.11,2234
46.12,2235
46.12,2236
46.12,2237
46.13,2238
46.13,2239
46.13,2240
46.13,2241
46.13,2242
46.13,2243
46.12,2244
46.12,2245
46.11,2246
46.11,2247
46.1,2248
46.1,2249
46.09,2250
46.1,2251
46.11,2252
46.12,2253
46.12,2254
46.13,2255
46.14,2256
46.14,2257
46.14,2258
46.14,2259
46.15,2260
46.15,2261
46.16,2262
46.17,2263
46.17,2264
46.18,2265
46.19,2266
