value,xtick
36.17,1895
36.16,1896
36.15,1897
36.15,1898
36.14,1899
36.13,1900
36.12,1901
36.12,1902
36.11,1903
36.11,1904
36.1,1905
36.1,1906
36.09,1907
36.09,1908
36.09,1909
36.09,1910
36.09,1911
36.09,1912
36.09,1913
36.09,1914
36.08,1915
36.08,1916
36.08,1917
36.08,1918
36.09,1919
36.09,1920
36.08,1921
36.09,1922
36.1,1923
36.1,1924
36.11,1925
36.12,1926
36.12,1927
36.13,1928
36.14,1929
36.14,1930
36.15,1931
36.16,1932
36.16,1933
36.17,1934
36.18,1935
36.19,1936
36.19,1937
36.2,1938
36.21,1939
36.22,1940
36.22,1941
36.23,1942
36.24,1943
36.25,1944
36.25,1945
36.26,1946
36.27,1947
36.27,1948
36.28,1949
36.28,1950
36.29,1951
36.3,1952
36.31,1953
36.32,1954
36.33,1955
36.34,1956
36.35,1957
36.36,1958
36.37,1959
36.38,1960
36.39,1961
36.41,1962
36.42,1963
36.43,1964
36.44,1965
36.45,1966
36.46,1967
36.46,1968
36.47,1969
36.48,1970
36.49,1971
36.5,1972
36.51,1973
36.52,1974
36.52,1975
36.53,1976
36.54,1977
36.55,1978
36.56,1979
36.56,1980
36.57,1981
36.58,1982
36.58,1983
36.59,1984
36.6,1985
36.61,1986
36.61,1987
36.62,1988
36.63,1989
36.63,1990
36.64,1991
36.65,1992
36.65,1993
36.66,1994
36.66,1995
36.67,1996
36.67,1997
36.68,1998
36.68,1999
36.69,2000
36.69,2001
36.7,2002
36.7,2003
36.71,2004
36.71,2005
36.71,2006
36.72,2007
36.72,2008
36.73,2009
36.73,2010
36.73,2011
36.74,2012
36.74,2013
36.75,2014
36.75,2015
36.75,2016
36.75,2017
36.75,2018
36.75,2019
36.75,2020
36.76,2021
36.76,2022
36.76,2023
36.76,2024
36.76,2025
36.76,2026
36.76,2027
36.76,2028
36.76,2029
36.76,2030
36.77,2031
36.77,2032
36.77,2033
36.77,2034
36.77,2035
36.78,2036
36.78,2037
36.78,2038
36.79,2039
36.79,2040
36.79,2041
36.79,2042
36.8,2043
36.81,2044
36.81,2045
36.82,2046
36.83,2047
36.83,2048
36.84,2049
36.85,2050
36.85,2051
36.86,2052
36.86,2053
36.87,2054
36.87,2055
36.88,2056
36.89,2057
36.89,2058
36.9,2059
36.9,2060
36.91,2061
36.92,2062
36.92,2063
36.93,2064
36.93,2065
36.94,2066
36.94,2067
36.95,2068
36.95,2069
36.95,2070
36.95,2071
36.96,2072
36.96,2073
36.96,2074
36.96,2075
36.97,2076
36.97,2077
36.97,2078
36.97,2079
36.96,2080
36.96,2081
36.96,2082
36.96,2083
36.96,2084
36.96,2085
36.96,2086
36.96,2087
36.96,2088
36.95,2089
36.95,2090
36.95,2091
36.95,2092
36.94,2093
36.94,2094
36.94,2095
36.93,2096
36.93,2097
36.93,2098
36.92,2099
36.92,2100
36.92,2101
36.91,2102
36.91,2103
36.9,2104
36.9,2105
36.89,2106
36.88,2107
36.88,2108
36.88,2109
36.87,2110
36.87,2111
36.86,2112
36.86,2113
36.86,2114
36.86,2115
36.86,2116
36.86,2117
36.86,2118
36.86,2119
36.86,2120
36.86,2121
36.87,2122
36.87,2123
36.87,2124
36.88,2125
36.88,2126
36.88,2127
36.89,2128
36.89,2129
36.9,2130
36.9,2131
36.9,2132
36.91,2133
36.91,2134
36.92,2135
36.92,2136
36.93,2137
36.94,2138
36.94,2139
36.95,2140
36.96,2141
36.97,2142
36.97,2143
36.98,2144
36.99,2145
37.0,2146
37.01,2147
37.01,2148
37.02,2149
37.03,2150
37.03,2151
37.04,2152
37.05,2153
37.06,2154
37.07,2155
37.08,2156
37.09,2157
37.1,2158
37.1,2159
37.11,2160
37.12,2161
37.13,2162
37.14,2163
37.15,2164
37.16,2165
37.17,2166
37.17,2167
37.18,2168
37.19,2169
37.19,2170
37.2,2171
37.21,2172
37.21,2173
37.22,2174
37.22,2175
37.23,2176
37.24,2177
37.24,2178
37.25,2179
37.26,2180
37.26,2181
37.27,2182
37.27,2183
37.28,2184
37.28,2185
37.28,2186
37.28,2187
37.29,2188
37.3,2189
37.3,2190
37.3,2191
37.31,2192
37.31,2193
37.32,2194
37.32,2195
37.32,2196
37.32,2197
37.32,2198
37.33,2199
37.33,2200
37.33,2201
37.32,2202
37.32,2203
37.31,2204
37.31,2205
37.31,2206
37.3,2207
37.3,2208
37.3,2209
37.29,2210
37.29,2211
37.29,2212
37.28,2213
37.28,2214
37.27,2215
37.27,2216
37.26,2217
37.26,2218
37.26,2219
37.25,2220
37.25,2221
37.24,2222
37.24,2223
37.24,2224
37.23,2225
37.23,2226
37.23,2227
37.22,2228
37.22,2229
37.21,2230
37.21,2231
37.21,2232
37.2,2233
37.2,2234
37.19,2235
37.19,2236
37.19,2237
37.18,2238
37.18,2239
37.18,2240
37.17,2241
37.17,2242
37.17,2243
37.16,2244
37.16,2245
37.16,2246
37.15,2247
37.15,2248
37.14,2249
37.14,2250
37.13,2251
37.13,2252
37.13,2253
37.12,2254
37.12,2255
37.12,2256
37.11,2257
37.11,2258
37.1,2259
37.1,2260
37.09,2261
37.09,2262
37.08,2263
37.08,2264
37.08,2265
37.07,2266
